emissionDate,ratio:22,ratio:13,votes:22,votes:13,votes.mean:22,votes.mean:13,votes.stdv:22,votes.stdv:13,votes:*,votes:*.mean,bus,turnout,abstentions,abstentionsRatio,eligibleVoters,turnout.mean,abstentions.mean,eligibleVoters.mean,presidentAbstentionRatio,presidentAbstentionRatio.stdv,votersByCode,votersBiometric,votersWithoutBiometrics,votersInTransit,votersByCode.mean,votersBiometric.mean,votersWithoutBiometrics.mean,votersInTransit.mean,total,totalRatio
17:57:00,0.2175,0.7216,5312,17620,61.0575,202.5287,28.3064,33.7774,24418,280.6667,87,25824,6702,0.2061,32526,296.8276,77.0345,373.8621,0.2080,0.0498,2496,23979,1845,33,28.6897,275.6207,21.2069,0.3793,5846608,0.6941
17:57:30,0.2431,0.6973,4894,14041,67.9722,195.0139,35.3093,37.0047,20135,279.6528,72,21245,5235,0.1977,26480,295.0694,72.7083,367.7778,0.1985,0.0504,2051,19698,1547,2,28.4861,273.5833,21.4861,0.0278,5866743,0.6965
17:58:00,0.2453,0.6974,6906,19636,68.3762,194.4158,32.8259,35.1171,28158,278.7921,101,29720,7848,0.2089,37568,294.2574,77.7030,371.9604,0.2095,0.0494,2846,27621,2099,78,28.1782,273.4752,20.7822,0.7723,5894901,0.6999
17:58:30,0.2519,0.6853,6060,16487,70.4651,191.7093,32.6513,31.6507,24058,279.7442,86,25381,6939,0.2147,32320,295.1279,80.6860,375.8140,0.2151,0.0579,2590,23341,2040,39,30.1163,271.4070,23.7209,0.4535,5918959,0.7027
17:59:00,0.2510,0.6865,5606,15334,70.0750,191.6750,31.9417,40.6109,22338,279.2250,80,23566,6115,0.2060,29681,294.5750,76.4375,371.0125,0.2058,0.0424,2146,21723,1843,26,26.8250,271.5375,23.0375,0.3250,5941297,0.7054
17:59:30,0.2484,0.6925,5565,15517,69.5625,193.9625,35.7428,33.1449,22407,280.0875,80,23695,6165,0.2065,29860,296.1875,77.0625,373.2500,0.2065,0.0535,2510,22036,1659,22,31.3750,275.4500,20.7375,0.2750,5963704,0.7080
18:00:00,0.2527,0.6887,5834,15900,72.0247,196.2963,33.0428,34.8228,23087,285.0247,81,24330,6506,0.2110,30836,300.3704,80.3210,380.6914,0.2109,0.0605,2482,22195,2135,6,30.6420,274.0123,26.3580,0.0741,5986791,0.7108
18:00:30,0.2233,0.7190,5911,19035,61.5729,198.2813,31.7483,34.5038,26475,275.7813,96,27995,7617,0.2139,35612,291.6146,79.3438,370.9583,0.2152,0.0564,2986,25923,2072,7,31.1042,270.0313,21.5833,0.0729,6013266,0.7139
18:01:00,0.2461,0.6943,4985,14067,68.2877,192.6986,33.1916,30.1692,20260,277.5342,73,21336,5746,0.2122,27082,292.2740,78.7123,370.9863,0.2130,0.0547,2230,19753,1583,63,30.5479,270.5890,21.6849,0.8630,6033526,0.7163
18:01:30,0.2338,0.7102,4498,13664,65.1884,198.0290,31.9689,38.1028,19239,278.8261,69,20338,5746,0.2203,26084,294.7536,83.2754,378.0290,0.2212,0.0542,2085,18753,1585,12,30.2174,271.7826,22.9710,0.1739,6052765,0.7186
18:02:00,0.2468,0.6903,5272,14746,70.2933,196.6133,31.8152,36.0148,21363,284.8400,75,22667,5875,0.2058,28542,302.2267,78.3333,380.5600,0.2073,0.0487,2010,20959,1708,24,26.8000,279.4533,22.7733,0.3200,6074128,0.7211
18:02:30,0.2283,0.7143,4949,15483,61.8625,193.5375,28.1801,35.8378,21675,270.9375,80,22912,6152,0.2117,29064,286.4000,76.9000,363.3000,0.2120,0.0507,2287,20992,1920,4,28.5875,262.4000,24.0000,0.0500,6095803,0.7237
18:03:00,0.2337,0.7114,5188,15791,64.0494,194.9506,33.3481,34.0025,22198,274.0494,81,23354,6382,0.2146,29736,288.3210,78.7901,367.1111,0.2151,0.0556,2463,21298,2056,26,30.4074,262.9383,25.3827,0.3210,6118001,0.7264
18:03:30,0.2386,0.7079,4515,13396,66.3971,197.0000,31.8993,31.7212,18923,278.2794,68,19999,5282,0.2089,25281,294.1029,77.6765,371.7794,0.2084,0.0487,1994,18558,1441,3,29.3235,272.9118,21.1912,0.0441,6136924,0.7286
18:04:00,0.2558,0.6876,4131,11104,72.4737,194.8070,30.5023,33.0817,16149,283.3158,57,16983,4444,0.2074,21427,297.9474,77.9649,375.9123,0.2081,0.0527,1903,15701,1282,32,33.3860,275.4561,22.4912,0.5614,6153073,0.7305
18:04:30,0.2462,0.6953,5922,16728,68.8605,194.5116,29.5325,31.4457,24057,279.7326,86,25468,6588,0.2055,32056,296.1395,76.6047,372.7442,0.2056,0.0495,2573,23582,1886,10,29.9186,274.2093,21.9302,0.1163,6177130,0.7334
18:05:00,0.2406,0.7022,4649,13570,67.3768,196.6667,32.6328,29.3142,19326,280.0870,69,20431,5489,0.2118,25920,296.1014,79.5507,375.6522,0.2124,0.0526,2229,18904,1527,17,32.3043,273.9710,22.1304,0.2464,6196456,0.7357
18:05:30,0.2478,0.6961,5010,14075,69.5833,195.4861,32.5242,35.6538,20221,280.8472,72,21361,5592,0.2075,26953,296.6806,77.6667,374.3472,0.2080,0.0521,2124,19416,1945,5,29.5000,269.6667,27.0139,0.0694,6216677,0.7381
18:06:00,0.2523,0.6896,5505,15044,69.6835,190.4304,34.1317,33.8798,21815,276.1392,79,22923,6266,0.2147,29189,290.1646,79.3165,369.4810,0.2147,0.0557,2506,21077,1846,66,31.7215,266.7975,23.3671,0.8354,6238492,0.7407
18:06:30,0.2484,0.6924,5339,14883,69.3377,193.2857,35.9565,35.8749,21495,279.1558,77,22695,6341,0.2184,29036,294.7403,82.3506,377.0909,0.2181,0.0473,2408,21061,1634,10,31.2727,273.5195,21.2208,0.1299,6259987,0.7432
18:07:00,0.2640,0.6777,4739,12166,76.4355,196.2258,38.2153,36.7794,17953,289.5645,62,18833,4828,0.2040,23661,303.7581,77.8710,381.6290,0.2038,0.0536,1814,17491,1342,35,29.2581,282.1129,21.6452,0.5645,6277940,0.7453
18:07:30,0.2285,0.7114,4016,12503,63.7460,198.4603,31.4809,29.1563,17576,278.9841,63,18576,4849,0.2070,23425,294.8571,76.9683,371.8254,0.2070,0.0562,2061,17203,1373,0,32.7143,273.0635,21.7937,0.0000,6295516,0.7474
18:08:00,0.2363,0.7077,4365,13071,64.1912,192.2206,31.5661,29.8012,18469,271.6029,68,19563,5649,0.2241,25212,287.6912,83.0735,370.7647,0.2250,0.0520,2339,18270,1293,14,34.3971,268.6765,19.0147,0.2059,6313985,0.7496
18:08:30,0.2479,0.7020,3746,10608,68.1091,192.8727,28.5579,26.9525,15112,274.7636,55,15928,4463,0.2189,20391,289.6000,81.1455,370.7455,0.2193,0.0538,1770,14781,1147,3,32.1818,268.7455,20.8545,0.0545,6329097,0.7514
18:09:00,0.2579,0.6813,6317,16688,73.4535,194.0465,37.6800,36.6552,24494,284.8140,86,25875,7103,0.2154,32978,300.8721,82.5930,383.4651,0.2168,0.0518,2466,23918,1957,154,28.6744,278.1163,22.7558,1.7907,6353591,0.7543
18:09:30,0.2412,0.7049,6227,18194,67.6848,197.7609,34.5917,32.5971,25812,280.5652,92,27056,7764,0.2230,34820,294.0870,84.3913,378.4783,0.2228,0.0565,3108,24769,2287,104,33.7826,269.2283,24.8587,1.1304,6379403,0.7574
18:10:00,0.2488,0.6941,5209,14531,69.4533,193.7467,32.9413,32.4962,20934,279.1200,75,21996,5777,0.2080,27773,293.2800,77.0267,370.3067,0.2088,0.0387,2586,20475,1521,10,34.4800,273.0000,20.2800,0.1333,6400337,0.7599
18:10:30,0.2303,0.7132,4564,14136,64.2817,199.0986,31.6883,32.4481,19820,279.1549,71,20880,5673,0.2136,26553,294.0845,79.9014,373.9859,0.2136,0.0465,2576,19227,1653,11,36.2817,270.8028,23.2817,0.1549,6420157,0.7622
18:11:00,0.2380,0.7060,4544,13481,68.8485,204.2576,32.4286,35.3876,19096,289.3333,66,20047,5412,0.2126,25459,303.7424,82.0000,385.7424,0.2130,0.0626,1962,18428,1619,5,29.7273,279.2121,24.5303,0.0758,6439253,0.7645
18:11:30,0.2357,0.6999,3969,11788,68.4310,203.2414,32.1457,35.1893,16842,290.3793,58,17778,4771,0.2116,22549,306.5172,82.2586,388.7759,0.2123,0.0558,1648,16435,1343,22,28.4138,283.3621,23.1552,0.3793,6456095,0.7665
18:12:00,0.2518,0.6938,6130,16890,72.9762,201.0714,31.5534,31.0471,24344,289.8095,84,25605,6523,0.2030,32128,304.8214,77.6548,382.4762,0.2029,0.0433,2717,23468,2137,13,32.3452,279.3810,25.4405,0.1548,6480439,0.7694
18:12:30,0.2276,0.7108,3967,12387,62.9683,196.6190,30.9110,36.0284,17426,276.6032,63,18402,4768,0.2058,23170,292.0952,75.6825,367.7778,0.2071,0.0537,1914,16937,1465,19,30.3810,268.8413,23.2540,0.3016,6497865,0.7715
18:13:00,0.2183,0.7267,4305,14333,60.6338,201.8732,33.9756,33.7342,19724,277.8028,71,20804,5791,0.2177,26595,293.0141,81.5634,374.5775,0.2185,0.0606,2536,19350,1454,53,35.7183,272.5352,20.4789,0.7465,6517589,0.7738
18:13:30,0.2589,0.6823,4272,11258,72.4068,190.8136,40.3914,37.0760,16501,279.6780,59,17480,4645,0.2099,22125,296.2712,78.7288,375.0000,0.2100,0.0533,1764,16342,1138,0,29.8983,276.9831,19.2881,0.0000,6534090,0.7758
18:14:00,0.2443,0.6968,4208,12000,67.8710,193.5484,37.4784,34.9427,17222,277.7742,62,18152,4860,0.2112,23012,292.7742,78.3871,371.1613,0.2114,0.0561,2233,16781,1371,52,36.0161,270.6613,22.1129,0.8387,6551312,0.7778
18:14:30,0.2319,0.7113,3851,11810,64.1833,196.8333,27.9168,31.3657,16603,276.7167,60,17520,4908,0.2188,22428,292.0000,81.8000,373.8000,0.2207,0.0569,1921,16284,1236,7,32.0167,271.4000,20.6000,0.1167,6567915,0.7798
18:15:00,0.2250,0.7182,3680,11745,62.3729,199.0678,32.8029,34.8166,16354,277.1864,59,17267,4532,0.2079,21799,292.6610,76.8136,369.4746,0.2070,0.0540,2094,15990,1277,4,35.4915,271.0169,21.6441,0.0678,6584269,0.7817
18:15:30,0.2482,0.6915,4043,11266,68.5254,190.9492,35.3498,33.8113,16292,276.1356,59,17170,4577,0.2105,21747,291.0169,77.5763,368.5932,0.2092,0.0496,1967,15752,1418,16,33.3390,266.9831,24.0339,0.2712,6600561,0.7836
18:16:00,0.2389,0.7063,4103,12130,64.1094,189.5313,31.4325,30.3305,17174,268.3438,64,18165,5203,0.2227,23368,283.8281,81.2969,365.1250,0.2218,0.0675,2295,16872,1293,0,35.8594,263.6250,20.2031,0.0000,6617735,0.7857
18:16:30,0.2343,0.7055,3557,10710,67.1132,202.0755,30.1604,30.5527,15180,286.4151,53,16077,3903,0.1953,19980,303.3396,73.6415,376.9811,0.1947,0.0458,1576,15018,1059,11,29.7358,283.3585,19.9811,0.2075,6632915,0.7875
18:17:00,0.2443,0.6964,3772,10752,68.5818,195.4909,28.5547,37.2880,15439,280.7091,55,16283,4362,0.2113,20645,296.0545,79.3091,375.3636,0.2118,0.0483,1622,14951,1332,8,29.4909,271.8364,24.2182,0.1455,6648354,0.7893
18:17:30,0.2481,0.6951,4324,12112,68.6349,192.2540,36.0279,31.5725,17426,276.6032,63,18361,4838,0.2085,23199,291.4444,76.7937,368.2381,0.2101,0.0560,2470,17104,1257,52,39.2063,271.4921,19.9524,0.8254,6665780,0.7914
18:18:00,0.2369,0.7030,4775,14172,67.2535,199.6056,32.4856,32.2842,20159,283.9296,71,21371,5480,0.2041,26851,301.0000,77.1831,378.1831,0.2048,0.0547,2639,19840,1531,56,37.1690,279.4366,21.5634,0.7887,6685939,0.7938
18:18:30,0.2239,0.7194,3614,11614,61.2542,196.8475,33.0257,38.6540,16144,273.6271,59,17034,4471,0.2079,21505,288.7119,75.7797,364.4915,0.2083,0.0547,2011,15799,1235,36,34.0847,267.7797,20.9322,0.6102,6702083,0.7957
18:19:00,0.2288,0.7122,4655,14492,64.6528,201.2778,29.5062,32.0461,20347,282.5972,72,21575,5536,0.2042,27111,299.6528,76.8889,376.5417,0.2048,0.0511,2548,20056,1519,38,35.3889,278.5556,21.0972,0.5278,6722430,0.7981
18:19:30,0.2500,0.6953,3789,10536,71.4906,198.7925,31.0043,32.9593,15153,285.9057,53,15954,4361,0.2147,20315,301.0189,82.2830,383.3019,0.2145,0.0468,1607,14534,1420,37,30.3208,274.2264,26.7925,0.6981,6737583,0.7999
18:20:00,0.2373,0.7081,4849,14470,64.6533,192.9333,32.3870,32.1444,20434,272.4533,75,21687,5994,0.2165,27681,289.1600,79.9200,369.0800,0.2167,0.0500,2658,20111,1576,0,35.4400,268.1467,21.0133,0.0000,6758017,0.8023
18:20:30,0.2303,0.7163,3769,11724,63.8814,198.7119,33.8937,34.2558,16367,277.4068,59,17278,4722,0.2146,22000,292.8475,80.0339,372.8814,0.2150,0.0467,2089,15916,1362,11,35.4068,269.7627,23.0847,0.1864,6774384,0.8043
18:21:00,0.2284,0.7118,3224,10047,64.4800,200.9400,35.8342,35.7102,14115,282.3000,50,14900,4112,0.2163,19012,298.0000,82.2400,380.2400,0.2169,0.0550,1561,13804,1096,1,31.2200,276.0800,21.9200,0.0200,6788499,0.8060
18:21:30,0.2015,0.7435,2356,8693,53.5455,197.5682,28.7422,36.8025,11692,265.7273,44,12351,3381,0.2149,15732,280.7045,76.8409,357.5455,0.2153,0.0592,1425,11389,962,5,32.3864,258.8409,21.8636,0.1136,6800191,0.8073
18:22:00,0.2438,0.6989,3508,10057,70.1600,201.1400,30.4377,30.1018,14390,287.8000,50,15169,4159,0.2152,19328,303.3800,83.1800,386.5600,0.2153,0.0574,1568,14070,1099,3,31.3600,281.4000,21.9800,0.0600,6814581,0.8091
18:22:30,0.2565,0.6850,3592,9592,74.8333,199.8333,30.8810,29.4769,14002,291.7083,48,14781,3738,0.2018,18519,307.9375,77.8750,385.8125,0.2023,0.0536,1403,13759,1022,29,29.2292,286.6458,21.2917,0.6042,6828583,0.8107
18:23:00,0.2515,0.6923,4058,11170,71.1930,195.9649,37.8471,32.6813,16135,283.0702,57,16925,4667,0.2161,21592,296.9298,81.8772,378.8070,0.2162,0.0654,2172,15663,1262,7,38.1053,274.7895,22.1404,0.1228,6844718,0.8126
18:23:30,0.2165,0.7304,3982,13432,61.2615,206.6462,26.1023,29.0905,18391,282.9385,65,19459,5022,0.2051,24481,299.3692,77.2615,376.6308,0.2054,0.0438,2190,17897,1562,0,33.6923,275.3385,24.0308,0.0000,6863109,0.8148
18:24:00,0.2364,0.7091,4508,13521,67.2836,201.8060,35.0628,31.5397,19068,284.5970,67,20119,5279,0.2079,25398,300.2836,78.7910,379.0746,0.2072,0.0532,2329,18751,1368,23,34.7612,279.8657,20.4179,0.3433,6882177,0.8171
18:24:30,0.1983,0.7479,3104,11709,54.4561,205.4211,26.8224,33.1842,15655,274.6491,57,16556,4570,0.2163,21126,290.4561,80.1754,370.6316,0.2172,0.0500,1906,15490,1066,7,33.4386,271.7544,18.7018,0.1228,6897832,0.8189
18:25:00,0.2241,0.7196,2847,9141,61.8913,198.7174,26.5471,32.8373,12703,276.1522,46,13444,3670,0.2144,17114,292.2609,79.7826,372.0435,0.2125,0.0437,1706,12271,1173,4,37.0870,266.7609,25.5000,0.0870,6910535,0.8205
18:25:30,0.2302,0.7168,2518,7841,62.9500,196.0250,25.8176,30.4873,10939,273.4750,40,11499,3286,0.2223,14785,287.4750,82.1500,369.6250,0.2219,0.0606,1688,10784,715,1,42.2000,269.6000,17.8750,0.0250,6921474,0.8217
18:26:00,0.2335,0.7095,2660,8083,63.3333,192.4524,39.5141,28.7313,11393,271.2619,42,12054,3416,0.2208,15470,287.0000,81.3333,368.3333,0.2204,0.0640,1562,11030,1024,57,37.1905,262.6190,24.3810,1.3571,6932867,0.8231
18:26:30,0.2264,0.7219,4049,12912,64.2698,204.9524,34.1417,31.5461,17886,283.9048,63,18846,4987,0.2092,23833,299.1429,79.1587,378.3016,0.2097,0.0517,2435,17410,1436,21,38.6508,276.3492,22.7937,0.3333,6950753,0.8252
18:27:00,0.2455,0.6939,4104,11602,72.0000,203.5439,26.2170,25.9230,16719,293.3158,57,17628,4424,0.2006,22052,309.2632,77.6140,386.8772,0.1994,0.0488,1661,16399,1229,8,29.1404,287.7018,21.5614,0.1404,6967472,0.8272
18:27:30,0.2396,0.7058,3308,9746,66.1600,194.9200,31.2617,32.7969,13808,276.1600,50,14560,3818,0.2077,18378,291.2000,76.3600,367.5600,0.2085,0.0520,1693,13406,1154,4,33.8600,268.1200,23.0800,0.0800,6981280,0.8288
18:28:00,0.2439,0.7030,3747,10798,66.9107,192.8214,36.9006,35.9325,15360,274.2857,56,16177,4367,0.2126,20544,288.8750,77.9821,366.8571,0.2134,0.0480,2013,14962,1215,24,35.9464,267.1786,21.6964,0.4286,6996640,0.8307
18:28:30,0.2336,0.7086,4115,12482,67.4590,204.6230,31.0053,29.8121,17615,288.7705,61,18651,4976,0.2106,23627,305.7541,81.5738,387.3279,0.2106,0.0473,1819,17078,1573,4,29.8197,279.9672,25.7869,0.0656,7014255,0.8328
18:29:00,0.2516,0.6928,4045,11139,70.9649,195.4211,34.9992,31.5828,16079,282.0877,57,16996,4596,0.2129,21592,298.1754,80.6316,378.8070,0.2113,0.0556,1787,15721,1275,0,31.3509,275.8070,22.3684,0.0000,7030334,0.8347
18:29:30,0.2322,0.7160,2700,8327,65.8537,203.0976,30.5539,31.6550,11630,283.6585,41,12238,3217,0.2082,15455,298.4878,78.4634,376.9512,0.2074,0.0510,1612,11337,901,0,39.3171,276.5122,21.9756,0.0000,7041964,0.8361
18:30:00,0.2136,0.7292,3520,12020,61.7544,210.8772,25.8534,31.0704,16483,289.1754,57,17455,4601,0.2086,22056,306.2281,80.7193,386.9474,0.2084,0.0542,1906,16127,1328,12,33.4386,282.9298,23.2982,0.2105,7058447,0.8380
18:30:30,0.2339,0.7127,2634,8024,65.8500,200.6000,35.6942,32.5790,11259,281.4750,40,11997,3273,0.2143,15270,299.9250,81.8250,381.7500,0.2130,0.0535,1285,10941,1056,0,32.1250,273.5250,26.4000,0.0000,7069706,0.8393
18:31:00,0.2424,0.7037,3483,10113,66.9808,194.4808,30.5938,25.6451,14371,276.3654,52,15138,3987,0.2085,19125,291.1154,76.6731,367.7885,0.2084,0.0572,1902,13961,1177,2,36.5769,268.4808,22.6346,0.0385,7084077,0.8411
18:31:30,0.2181,0.7206,2659,8783,61.8372,204.2558,31.9549,33.0180,12189,283.4651,43,12890,3500,0.2135,16390,299.7674,81.3953,381.1628,0.2129,0.0506,1554,11969,921,0,36.1395,278.3488,21.4186,0.0000,7096266,0.8425
18:32:00,0.2261,0.7233,2814,9001,62.5333,200.0222,29.2473,29.4931,12445,276.5556,45,13176,3763,0.2222,16939,292.8000,83.6222,376.4222,0.2240,0.0540,1440,12310,866,3,32.0000,273.5556,19.2444,0.0667,7108711,0.8440
18:32:30,0.2329,0.7093,3657,11135,65.3036,198.8393,32.0200,32.4806,15699,280.3393,56,16636,4328,0.2064,20964,297.0714,77.2857,374.3571,0.2060,0.0443,2127,15560,1076,3,37.9821,277.8571,19.2143,0.0536,7124410,0.8458
18:33:00,0.2289,0.7120,2414,7507,63.5263,197.5526,27.6127,34.4458,10544,277.4737,38,11093,3102,0.2185,14195,291.9211,81.6316,373.5526,0.2193,0.0519,1432,10219,874,2,37.6842,268.9211,23.0000,0.0526,7134954,0.8471
18:33:30,0.2487,0.6951,2832,7915,67.4286,188.4524,34.5441,39.9614,11387,271.1190,42,11981,3526,0.2274,15507,285.2619,83.9524,369.2143,0.2294,0.0472,1572,10991,990,0,37.4286,261.6905,23.5714,0.0000,7146341,0.8484
