closeDate,ratio:22,ratio:13,votes:22,votes:13,votes.mean:22,votes.mean:13,votes.stdv:22,votes.stdv:13,votes:*,votes:*.mean,bus,turnout,abstentions,abstentionsRatio,eligibleVoters,turnout.mean,abstentions.mean,eligibleVoters.mean,presidentAbstentionRatio,presidentAbstentionRatio.stdv,votersByCode,votersBiometric,votersWithoutBiometrics,votersInTransit,votersByCode.mean,votersBiometric.mean,votersWithoutBiometrics.mean,votersInTransit.mean,total,totalRatio
18:23:00,0.2158,0.7260,2899,9753,60.3958,203.1875,22.9925,31.2301,13434,279.8750,48,14224,3514,0.1981,17738,296.3333,73.2083,369.5417,0.1984,0.0386,1747,13192,1032,1,36.3958,274.8333,21.5000,0.0208,6938492,0.8238
18:23:30,0.2398,0.7058,3878,11415,66.8621,196.8103,30.9117,28.4602,16174,278.8621,58,17052,4737,0.2174,21789,294.0000,81.6724,375.6724,0.2163,0.0586,2092,15812,1240,49,36.0690,272.6207,21.3793,0.8448,6954666,0.8257
18:24:00,0.2587,0.6801,4403,11573,74.6271,196.1525,35.7315,27.2308,17017,288.4237,59,17989,4726,0.2081,22715,304.8983,80.1017,385.0000,0.2080,0.0459,1862,16388,1601,40,31.5593,277.7627,27.1356,0.6780,6971683,0.8277
18:24:30,0.2345,0.7106,3259,9874,66.5102,201.5102,23.5650,29.1268,13896,283.5918,49,14676,3880,0.2091,18556,299.5102,79.1837,378.6939,0.2095,0.0465,1833,13376,1300,1,37.4082,272.9796,26.5306,0.0204,6985579,0.8294
18:25:00,0.2354,0.7071,3681,11059,65.7321,197.4821,35.6954,33.5953,15640,279.2857,56,16519,4275,0.2056,20794,294.9821,76.3393,371.3214,0.2065,0.0522,1865,15382,1137,4,33.3036,274.6786,20.3036,0.0714,7001219,0.8312
18:25:30,0.2429,0.6995,4240,12210,69.5082,200.1639,31.4922,32.8520,17455,286.1475,61,18392,4877,0.2096,23269,301.5082,79.9508,381.4590,0.2098,0.0477,2090,17140,1252,26,34.2623,280.9836,20.5246,0.4262,7018674,0.8333
18:26:00,0.2361,0.7075,3415,10235,66.9608,200.6863,29.4318,32.8583,14466,283.6471,51,15303,4000,0.2072,19303,300.0588,78.4314,378.4902,0.2062,0.0513,1675,14198,1105,0,32.8431,278.3922,21.6667,0.0000,7033140,0.8350
18:26:30,0.2355,0.7127,3291,9959,64.5294,195.2745,34.5324,30.1786,13973,273.9804,51,14817,4013,0.2131,18830,290.5294,78.6863,369.2157,0.2120,0.0579,1767,13696,1121,0,34.6471,268.5490,21.9804,0.0000,7047113,0.8367
18:27:00,0.2179,0.7272,2990,9979,62.2917,207.8958,28.5715,29.4521,13723,285.8958,48,14565,3996,0.2153,18561,303.4375,83.2500,386.6875,0.2141,0.0523,1479,13405,1160,11,30.8125,279.2708,24.1667,0.2292,7060836,0.8383
18:27:30,0.2242,0.7289,2387,7760,61.2051,198.9744,34.6966,40.4668,10646,272.9744,39,11312,3261,0.2238,14573,290.0513,83.6154,373.6667,0.2247,0.0599,1435,10561,751,1,36.7949,270.7949,19.2564,0.0256,7071482,0.8396
18:28:00,0.2357,0.7102,3094,9324,65.8298,198.3830,34.9110,26.1441,13128,279.3191,47,13838,3783,0.2147,17621,294.4255,80.4894,374.9149,0.2137,0.0529,1603,12717,1121,0,34.1064,270.5745,23.8511,0.0000,7084610,0.8411
18:28:30,0.2233,0.7213,2891,9339,64.2444,207.5333,28.9483,33.0694,12947,287.7111,45,13652,3506,0.2043,17158,303.3778,77.9111,381.2889,0.2041,0.0580,1425,12585,1067,4,31.6667,279.6667,23.7111,0.0889,7097557,0.8427
18:29:00,0.2350,0.7067,2809,8449,66.8810,201.1667,32.9200,31.7204,11955,284.6429,42,12524,3431,0.2150,15955,298.1905,81.6905,379.8810,0.2154,0.0535,1446,11485,1039,1,34.4286,273.4524,24.7381,0.0238,7109512,0.8441
18:29:30,0.2316,0.7133,3287,10123,65.7400,202.4600,30.0145,31.8309,14192,283.8400,50,14948,4072,0.2141,19020,298.9600,81.4400,380.4000,0.2147,0.0478,2044,13771,1177,0,40.8800,275.4200,23.5400,0.0000,7123704,0.8458
18:30:00,0.2422,0.7047,3045,8858,66.1957,192.5652,33.5330,31.4440,12570,273.2609,46,13332,3890,0.2259,17222,289.8261,84.5652,374.3913,0.2256,0.0424,1774,12390,942,6,38.5652,269.3478,20.4783,0.1304,7136274,0.8473
18:30:30,0.2397,0.7040,3227,9478,65.8571,193.4286,34.7187,35.2513,13464,274.7755,49,14100,4074,0.2242,18174,287.7551,83.1429,370.8980,0.2254,0.0576,1794,12905,1195,47,36.6122,263.3673,24.3878,0.9592,7149738,0.8488
