emissionDate,ratio:22,ratio:13,votes:22,votes:13,votes.mean:22,votes.mean:13,votes.stdv:22,votes.stdv:13,votes:*,votes:*.mean,bus,turnout,abstentions,abstentionsRatio,eligibleVoters,turnout.mean,abstentions.mean,eligibleVoters.mean,presidentAbstentionRatio,presidentAbstentionRatio.stdv,votersByCode,votersBiometric,votersWithoutBiometrics,votersInTransit,votersByCode.mean,votersBiometric.mean,votersWithoutBiometrics.mean,votersInTransit.mean,total,totalRatio
17:56:00,"0,5226","0,3983",13677,10425,"155,4205","118,4659","34,6495","34,7474",26173,"297,4205",88,27452,8407,"0,2344",35859,"311,9545","95,5341","407,4886","0,2338","0,0615",2268,20685,6767,20,"25,7727","235,0568","76,8977","0,2273",7203892,"0,7618"
17:56:30,"0,4934","0,4254",10832,9338,"152,5634","131,5211","31,5866","34,7834",21953,"309,1972",71,23031,6648,"0,2240",29679,"324,3803","93,6338","418,0141","0,2216","0,0606",1965,16436,6595,37,"27,6761","231,4930","92,8873","0,5211",7225845,"0,7641"
17:57:00,"0,5134","0,4033",10979,8625,"156,8429","123,2143","36,3478","27,0290",21384,"305,4857",70,22438,6370,"0,2211",28808,"320,5429","91,0000","411,5429","0,2206","0,0600",1978,16510,5928,19,"28,2571","235,8571","84,6857","0,2714",7247229,"0,7664"
17:57:30,"0,5271","0,3972",11293,8509,"161,3286","121,5571","34,2836","27,8925",21423,"306,0429",70,22536,6177,"0,2151",28713,"321,9429","88,2429","410,1857","0,2140","0,0515",1995,16605,5931,61,"28,5000","237,2143","84,7286","0,8714",7268652,"0,7686"
17:58:00,"0,5097","0,4132",10760,8723,"158,2353","128,2794","29,0289","34,6940",21111,"310,4559",68,22105,6742,"0,2337",28847,"325,0735","99,1471","424,2206","0,2326","0,0524",1741,16363,5742,22,"25,6029","240,6324","84,4412","0,3235",7289763,"0,7709"
17:58:30,"0,5087","0,4105",11728,9464,"156,3733","126,1867","36,1699","36,4654",23054,"307,3867",75,24187,7389,"0,2340",31576,"322,4933","98,5200","421,0133","0,2328","0,0524",1927,17125,7062,42,"25,6933","228,3333","94,1600","0,5600",7312817,"0,7733"
17:59:00,"0,5197","0,3988",12251,9400,"159,1039","122,0779","28,6853","27,8063",23573,"306,1429",77,24775,6840,"0,2164",31615,"321,7532","88,8312","410,5844","0,2150","0,0554",2410,18465,6310,63,"31,2987","239,8052","81,9481","0,8182",7336390,"0,7758"
17:59:30,"0,5028","0,4202",11323,9462,"157,2639","131,4167","32,3733","36,9721",22518,"312,7500",72,23572,6631,"0,2195",30203,"327,3889","92,0972","419,4861","0,2180","0,0479",1988,16974,6598,95,"27,6111","235,7500","91,6389","1,3194",7358908,"0,7782"
18:00:00,"0,5274","0,3893",9248,6826,"162,2456","119,7544","27,1398","29,7901",17536,"307,6491",57,18382,5120,"0,2179",23502,"322,4912","89,8246","412,3158","0,2163","0,0451",1773,13933,4449,59,"31,1053","244,4386","78,0526","1,0351",7376444,"0,7800"
18:00:30,"0,5412","0,3835",10170,7208,"164,0323","116,2581","29,3873","33,4350",18793,"303,1129",62,19820,5691,"0,2231",25511,"319,6774","91,7903","411,4677","0,2222","0,0509",1821,14658,5162,48,"29,3710","236,4194","83,2581","0,7742",7395237,"0,7820"
18:01:00,"0,5123","0,4076",11400,9069,"158,3333","125,9583","36,0748","32,3271",22252,"309,0556",72,23282,6939,"0,2296",30221,"323,3611","96,3750","419,7361","0,2269","0,0533",1925,17243,6039,12,"26,7361","239,4861","83,8750","0,1667",7417489,"0,7844"
18:01:30,"0,5347","0,3894",11522,8392,"166,9855","121,6232","35,6673","29,2947",21550,"312,3188",69,22641,6294,"0,2175",28935,"328,1304","91,2174","419,3478","0,2172","0,0486",2040,16923,5718,7,"29,5652","245,2609","82,8696","0,1014",7439039,"0,7866"
18:02:00,"0,5307","0,3926",12254,9065,"163,3867","120,8667","34,2979","28,3207",23089,"307,8533",75,24308,6680,"0,2156",30988,"324,1067","89,0667","413,1733","0,2152","0,0521",2325,17520,6788,121,"31,0000","233,6000","90,5067","1,6133",7462128,"0,7891"
18:02:30,"0,4987","0,4193",10932,9191,"158,4348","133,2029","30,1309","32,3063",21920,"317,6812",69,22998,6729,"0,2264",29727,"333,3043","97,5217","430,8261","0,2235","0,0514",1927,16724,6274,55,"27,9275","242,3768","90,9275","0,7971",7484048,"0,7914"
18:03:00,"0,5178","0,4020",12400,9626,"161,0390","125,0130","32,3377","32,9259",23946,"310,9870",77,25099,7295,"0,2252",32394,"325,9610","94,7403","420,7013","0,2232","0,0515",2352,18440,6659,18,"30,5455","239,4805","86,4805","0,2338",7507994,"0,7939"
18:03:30,"0,5076","0,4140",14781,12054,"158,9355","129,6129","32,8796","34,9421",29118,"313,0968",93,30473,9012,"0,2282",39485,"327,6667","96,9032","424,5699","0,2256","0,0547",2517,22137,8336,100,"27,0645","238,0323","89,6344","1,0753",7537112,"0,7970"
18:04:00,"0,4983","0,4269",13097,11220,"152,2907","130,4651","31,7039","31,7485",26281,"305,5930",86,27518,8085,"0,2271",35603,"319,9767","94,0116","413,9884","0,2250","0,0522",2400,20676,6842,19,"27,9070","240,4186","79,5581","0,2209",7563393,"0,7998"
18:04:30,"0,5203","0,4011",11904,9176,"163,0685","125,6986","34,6743","35,2536",22877,"313,3836",73,24012,6694,"0,2180",30706,"328,9315","91,6986","420,6301","0,2170","0,0503",2206,17773,6239,72,"30,2192","243,4658","85,4658","0,9863",7586270,"0,8022"
18:05:00,"0,4996","0,4200",11738,9869,"150,4872","126,5256","29,3265","32,8925",23496,"301,2308",78,24710,7470,"0,2321",32180,"316,7949","95,7692","412,5641","0,2297","0,0507",2450,18615,6095,16,"31,4103","238,6538","78,1410","0,2051",7609766,"0,8047"
18:05:30,"0,5252","0,3984",12767,9685,"161,6076","122,5949","32,8685","30,0533",24310,"307,7215",79,25551,7269,"0,2215",32820,"323,4304","92,0127","415,4430","0,2197","0,0506",2394,19118,6433,16,"30,3038","242,0000","81,4304","0,2025",7634076,"0,8073"
18:06:00,"0,5048","0,4153",13176,10841,"153,2093","126,0581","33,2940","38,6506",26102,"303,5116",86,27383,7918,"0,2243",35301,"318,4070","92,0698","410,4767","0,2249","0,0526",2427,20276,7107,62,"28,2209","235,7674","82,6395","0,7209",7660178,"0,8100"
18:06:30,"0,5136","0,4120",13184,10577,"155,1059","124,4353","33,0778","32,0725",25671,"302,0118",85,26948,7838,"0,2253",34786,"317,0353","92,2118","409,2471","0,2243","0,0544",2456,19833,7115,25,"28,8941","233,3294","83,7059","0,2941",7685849,"0,8127"
18:07:00,"0,5283","0,3935",11375,8472,"162,5000","121,0286","34,1918","33,1555",21531,"307,5857",70,22547,6534,"0,2247",29081,"322,1000","93,3429","415,4429","0,2256","0,0470",1958,16253,6294,47,"27,9714","232,1857","89,9143","0,6714",7707380,"0,8150"
18:07:30,"0,5042","0,4175",8953,7414,"154,3621","127,8276","33,4935","35,0089",17757,"306,1552",58,18637,5678,"0,2335",24315,"321,3276","97,8966","419,2241","0,2306","0,0527",1591,13901,4736,31,"27,4310","239,6724","81,6552","0,5345",7725137,"0,8169"
18:08:00,"0,5069","0,4167",10299,8466,"156,0455","128,2727","34,8044","31,4482",20317,"307,8333",66,21335,6115,"0,2228",27450,"323,2576","92,6515","415,9091","0,2213","0,0453",2086,16099,5236,51,"31,6061","243,9242","79,3333","0,7727",7745454,"0,8190"
18:08:30,"0,5003","0,4195",7998,6706,"148,1111","124,1852","31,0637","33,0387",15986,"296,0370",54,16735,5422,"0,2447",22157,"309,9074","100,4074","410,3148","0,2432","0,0569",1531,12680,4055,24,"28,3519","234,8148","75,0926","0,4444",7761440,"0,8207"
18:09:00,"0,5212","0,4015",11620,8952,"161,3889","124,3333","28,0721","30,1842",22296,"309,6667",72,23426,6919,"0,2280",30345,"325,3611","96,0972","421,4583","0,2251","0,0580",2031,17048,6378,23,"28,2083","236,7778","88,5833","0,3194",7783736,"0,8231"
18:09:30,"0,5142","0,4103",12341,9846,"160,2727","127,8701","33,5469","33,0353",24000,"311,6883",77,25257,7699,"0,2336",32956,"328,0130","99,9870","428,0000","0,2326","0,0538",2204,18357,6900,23,"28,6234","238,4026","89,6104","0,2987",7807736,"0,8256"
18:10:00,"0,5075","0,4122",10176,8265,"154,1818","125,2273","37,3095","36,9860",20052,"303,8182",66,21083,6573,"0,2377",27656,"319,4394","99,5909","419,0303","0,2359","0,0591",2228,15498,5585,46,"33,7576","234,8182","84,6212","0,6970",7827788,"0,8278"
18:10:30,"0,5231","0,4003",12092,9252,"165,6438","126,7397","35,6691","29,6676",23115,"316,6438",73,24283,7240,"0,2297",31523,"332,6438","99,1781","431,8219","0,2289","0,0497",1843,17724,6559,17,"25,2466","242,7945","89,8493","0,2329",7850903,"0,8302"
18:11:00,"0,5093","0,4129",9770,7921,"160,1639","129,8525","36,5779","35,8854",19183,"314,4754",61,20133,5846,"0,2250",25979,"330,0492","95,8361","425,8852","0,2239","0,0516",1782,14948,5185,8,"29,2131","245,0492","85,0000","0,1311",7870086,"0,8322"
18:11:30,"0,4978","0,4279",9139,7856,"157,5690","135,4483","36,8586","34,1620",18358,"316,5172",58,19257,5592,"0,2250",24849,"332,0172","96,4138","428,4310","0,2238","0,0559",1835,14302,4955,36,"31,6379","246,5862","85,4310","0,6207",7888444,"0,8342"
18:12:00,"0,5152","0,4044",10756,8443,"158,1765","124,1618","35,0994","32,3358",20878,"307,0294",68,21910,6576,"0,2309",28486,"322,2059","96,7059","418,9118","0,2288","0,0560",2064,16190,5720,31,"30,3529","238,0882","84,1176","0,4559",7909322,"0,8364"
18:12:30,"0,5238","0,3952",9314,7027,"163,4035","123,2807","29,9841","29,8733",17781,"311,9474",57,18698,5190,"0,2173",23888,"328,0351","91,0526","419,0877","0,2139","0,0478",1775,14080,4618,11,"31,1404","247,0175","81,0175","0,1930",7927103,"0,8383"
18:13:00,"0,5453","0,3820",10677,7480,"172,2097","120,6452","36,0381","31,7618",19581,"315,8226",62,20610,5599,"0,2136",26209,"332,4194","90,3065","422,7258","0,2137","0,0434",1778,15192,5418,5,"28,6774","245,0323","87,3871","0,0806",7946684,"0,8403"
18:13:30,"0,5015","0,4189",10151,8478,"161,1270","134,5714","33,5789","32,1301",20240,"321,2698",63,21325,6410,"0,2311",27735,"338,4921","101,7460","440,2381","0,2285","0,0545",1620,14984,6341,34,"25,7143","237,8413","100,6508","0,5397",7966924,"0,8425"
18:14:00,"0,5145","0,4075",8747,6928,"159,0364","125,9636","34,9914","29,9150",17000,"309,0909",55,17951,5375,"0,2304",23326,"326,3818","97,7273","424,1091","0,2310","0,0566",1499,12821,5130,8,"27,2545","233,1091","93,2727","0,1455",7983924,"0,8443"
18:14:30,"0,5310","0,3943",9861,7323,"161,6557","120,0492","28,8841","34,8399",18570,"304,4262",61,19490,5775,"0,2286",25265,"319,5082","94,6721","414,1803","0,2275","0,0460",1458,14101,5389,21,"23,9016","231,1639","88,3443","0,3443",8002494,"0,8462"
18:15:00,"0,5043","0,4218",11550,9660,"162,6761","136,0563","33,2328","39,3170",22902,"322,5634",71,24146,7022,"0,2253",31168,"340,0845","98,9014","438,9859","0,2248","0,0505",1854,17126,7020,43,"26,1127","241,2113","98,8732","0,6056",8025396,"0,8486"
