closeDate,ratio:22,ratio:13,votes:22,votes:13,votes.mean:22,votes.mean:13,votes.stdv:22,votes.stdv:13,votes:*,votes:*.mean,bus,turnout,abstentions,abstentionsRatio,eligibleVoters,turnout.mean,abstentions.mean,eligibleVoters.mean,presidentAbstentionRatio,presidentAbstentionRatio.stdv,votersByCode,votersBiometric,votersWithoutBiometrics,votersInTransit,votersByCode.mean,votersBiometric.mean,votersWithoutBiometrics.mean,votersInTransit.mean,total,totalRatio
17:55:00,"0,5132","0,4082",11007,8754,"159,5217","126,8696","30,7494","31,3285",21446,"310,8116",69,22443,6674,"0,2292",29117,"325,2609","96,7246","421,9855","0,2261","0,0525",1619,15999,6444,86,"23,4638","231,8696","93,3913","1,2464",7291583,"0,7711"
17:55:30,"0,5161","0,4043",11920,9338,"158,9333","124,5067","33,9538","36,3059",23097,"307,9600",75,24209,7002,"0,2243",31211,"322,7867","93,3600","416,1467","0,2234","0,0579",2320,18125,6084,47,"30,9333","241,6667","81,1200","0,6267",7314680,"0,7735"
17:56:00,"0,5048","0,4179",12413,10275,"157,1266","130,0633","29,1306","34,4535",24589,"311,2532",79,25890,7504,"0,2247",33394,"327,7215","94,9873","422,7089","0,2243","0,0537",1935,18534,7356,77,"24,4937","234,6076","93,1139","0,9747",7339269,"0,7761"
17:56:30,"0,5232","0,4012",10775,8262,"160,8209","123,3134","31,0358","30,0508",20594,"307,3731",67,21595,6006,"0,2176",27601,"322,3134","89,6418","411,9552","0,2159","0,0456",2020,16411,5184,26,"30,1493","244,9403","77,3731","0,3881",7359863,"0,7783"
17:57:00,"0,5223","0,3972",11278,8577,"158,8451","120,8028","36,6574","33,7904",21592,"304,1127",71,22644,6446,"0,2216",29090,"318,9296","90,7887","409,7183","0,2206","0,0515",1917,16870,5774,59,"27,0000","237,6056","81,3239","0,8310",7381455,"0,7806"
17:57:30,"0,5253","0,3936",9298,6966,"163,1228","122,2105","32,9796","29,9858",17699,"310,5088",57,18572,5166,"0,2176",23738,"325,8246","90,6316","416,4561","0,2176","0,0455",1862,13984,4588,61,"32,6667","245,3333","80,4912","1,0702",7399154,"0,7824"
17:58:00,"0,5158","0,4076",9554,7550,"161,9322","127,9661","29,1000","32,6278",18523,"313,9492",59,19465,5507,"0,2205",24972,"329,9153","93,3390","423,2542","0,2186","0,0499",1585,14096,5369,10,"26,8644","238,9153","91,0000","0,1695",7417677,"0,7844"
17:58:30,"0,5378","0,3863",11256,8086,"160,8000","115,5143","32,2169","30,7045",20931,"299,0143",70,21989,6441,"0,2266",28430,"314,1286","92,0143","406,1429","0,2256","0,0553",2501,16428,5561,27,"35,7286","234,6857","79,4429","0,3857",7438608,"0,7866"
17:59:00,"0,5179","0,4010",12319,9539,"162,0921","125,5132","35,0872","28,4279",23787,"312,9868",76,25016,7251,"0,2247",32267,"329,1579","95,4079","424,5658","0,2229","0,0552",1823,17449,7567,53,"23,9868","229,5921","99,5658","0,6974",7462395,"0,7891"
17:59:30,"0,5156","0,4091",13207,10479,"159,1205","126,2530","28,9738","35,0871",25614,"308,6024",83,26880,7933,"0,2279",34813,"323,8554","95,5783","419,4337","0,2257","0,0556",2371,19861,7019,77,"28,5663","239,2892","84,5663","0,9277",7488009,"0,7918"
18:00:00,"0,5115","0,4134",12534,10131,"154,7407","125,0741","33,5253","32,1058",24505,"302,5309",81,25692,7396,"0,2235",33088,"317,1852","91,3086","408,4938","0,2222","0,0464",2594,18891,6801,28,"32,0247","233,2222","83,9630","0,3457",7512514,"0,7944"
18:00:30,"0,5077","0,4097",13838,11167,"160,9070","129,8488","36,5643","29,3822",27256,"316,9302",86,28592,8221,"0,2233",36813,"332,4651","95,5930","428,0581","0,2205","0,0538",2360,21119,7473,66,"27,4419","245,5698","86,8953","0,7674",7539770,"0,7973"
18:01:00,"0,5168","0,4021",13833,10761,"162,7412","126,6000","29,9530","33,3799",26765,"314,8824",85,28124,8336,"0,2286",36460,"330,8706","98,0706","428,9412","0,2271","0,0476",2164,20579,7545,30,"25,4588","242,1059","88,7647","0,3529",7566535,"0,8001"
18:01:30,"0,5169","0,4085",13056,10318,"155,4286","122,8333","29,7062","30,0067",25258,"300,6905",84,26416,7772,"0,2273",34188,"314,4762","92,5238","407,0000","0,2258","0,0479",2552,19981,6435,92,"30,3810","237,8690","76,6071","1,0952",7591793,"0,8028"
18:02:00,"0,4861","0,4359",12163,10909,"153,9620","138,0886","37,8138","39,4805",25024,"316,7595",79,26266,7516,"0,2225",33782,"332,4810","95,1392","427,6203","0,2195","0,0569",2046,18762,7504,13,"25,8987","237,4937","94,9873","0,1646",7616817,"0,8054"
18:02:30,"0,5185","0,4098",11263,8902,"154,2877","121,9452","28,9423","27,7691",21722,"297,5616",73,22843,6573,"0,2234",29416,"312,9178","90,0411","402,9589","0,2214","0,0533",2637,17644,5199,30,"36,1233","241,6986","71,2192","0,4110",7638539,"0,8077"
18:03:00,"0,4981","0,4191",10206,8588,"152,3284","128,1791","32,3652","37,7711",20490,"305,8209",67,21517,6492,"0,2318",28009,"321,1493","96,8955","418,0448","0,2306","0,0547",2010,15884,5633,10,"30,0000","237,0746","84,0746","0,1493",7659029,"0,8099"
18:03:30,"0,5146","0,4091",10051,7990,"157,0469","124,8438","38,3416","38,3272",19531,"305,1719",64,20545,5678,"0,2165",26223,"321,0156","88,7188","409,7344","0,2166","0,0537",1859,15252,5293,33,"29,0469","238,3125","82,7031","0,5156",7678560,"0,8120"
18:04:00,"0,5154","0,4025",12180,9511,"160,2632","125,1447","31,6761","32,7136",23632,"310,9474",76,24717,7065,"0,2223",31782,"325,2237","92,9605","418,1842","0,2216","0,0527",2168,18514,6203,45,"28,5263","243,6053","81,6184","0,5921",7702192,"0,8145"
18:04:30,"0,5241","0,3995",12133,9249,"157,5714","120,1169","29,4148","30,2844",23149,"300,6364",77,24254,7516,"0,2366",31770,"314,9870","97,6104","412,5974","0,2354","0,0515",2497,18009,6245,31,"32,4286","233,8831","81,1039","0,4026",7725341,"0,8169"
18:05:00,"0,5336","0,3938",11026,8137,"164,5672","121,4478","33,0162","30,1921",20664,"308,4179",67,21761,6455,"0,2288",28216,"324,7910","96,3433","421,1343","0,2276","0,0566",1797,16000,5761,33,"26,8209","238,8060","85,9851","0,4925",7746005,"0,8191"
18:05:30,"0,5082","0,4135",11646,9477,"157,3784","128,0676","34,5061","34,8581",22917,"309,6892",74,24030,7232,"0,2313",31262,"324,7297","97,7297","422,4595","0,2306","0,0514",2172,17597,6433,52,"29,3514","237,7973","86,9324","0,7027",7768922,"0,8215"
18:06:00,"0,4931","0,4290",9299,8091,"154,9833","134,8500","35,0098","34,7500",18858,"314,3000",60,19842,5682,"0,2226",25524,"330,7000","94,7000","425,4000","0,2205","0,0449",1594,15240,4602,19,"26,5667","254,0000","76,7000","0,3167",7787780,"0,8235"
18:06:30,"0,5381","0,3877",12285,8851,"163,8000","118,0133","32,9294","33,7751",22831,"304,4133",75,23918,6962,"0,2255",30880,"318,9067","92,8267","411,7333","0,2237","0,0499",2300,17872,6046,31,"30,6667","238,2933","80,6133","0,4133",7810611,"0,8259"
18:07:00,"0,5166","0,4069",12011,9461,"162,3108","127,8514","34,4626","31,0874",23251,"314,2027",74,24361,7413,"0,2333",31774,"329,2027","100,1757","429,3784","0,2327","0,0555",2113,18408,5953,17,"28,5541","248,7568","80,4459","0,2297",7833862,"0,8284"
18:07:30,"0,5052","0,4163",9927,8181,"155,1094","127,8281","36,0369","36,3617",19651,"307,0469",64,20646,6597,"0,2422",27243,"322,5938","103,0781","425,6719","0,2415","0,0593",2062,14772,5874,22,"32,2188","230,8125","91,7813","0,3438",7853513,"0,8305"
18:08:00,"0,5181","0,4057",11898,9316,"160,7838","125,8919","36,2682","29,9768",22963,"310,3108",74,24160,6971,"0,2239",31131,"326,4865","94,2027","420,6892","0,2229","0,0588",2283,17698,6462,22,"30,8514","239,1622","87,3243","0,2973",7876476,"0,8329"
18:08:30,"0,5014","0,4194",11423,9554,"154,3649","129,1081","33,6181","31,2153",22781,"307,8514",74,23914,6873,"0,2232",30787,"323,1622","92,8784","416,0405","0,2225","0,0411",2146,17672,6242,60,"29,0000","238,8108","84,3514","0,8108",7899257,"0,8353"
18:09:00,"0,4955","0,4244",8062,6905,"155,0385","132,7885","34,4545","38,8925",16270,"312,8846",52,17152,5154,"0,2311",22306,"329,8462","99,1154","428,9615","0,2283","0,0541",1305,12387,4765,10,"25,0962","238,2115","91,6346","0,1923",7915527,"0,8370"
18:09:30,"0,5145","0,4052",9066,7141,"164,8364","129,8364","34,7504","27,6798",17622,"320,4000",55,18552,5285,"0,2217",23837,"337,3091","96,0909","433,4000","0,2191","0,0500",1495,13361,5191,18,"27,1818","242,9273","94,3818","0,3273",7933149,"0,8389"
18:10:00,"0,4973","0,4265",8371,7179,"157,9434","135,4528","33,8790","29,5396",16834,"317,6226",53,17734,5319,"0,2307",23053,"334,6038","100,3585","434,9623","0,2281","0,0543",1377,12277,5457,6,"25,9811","231,6415","102,9623","0,1132",7949983,"0,8407"
18:10:30,"0,5313","0,3894",10684,7830,"164,3692","120,4615","34,2913","28,6620",20108,"309,3538",65,21115,5819,"0,2160",26934,"324,8462","89,5231","414,3692","0,2145","0,0464",1889,16235,4880,18,"29,0615","249,7692","75,0769","0,2769",7970091,"0,8428"
18:11:00,"0,5127","0,4110",10183,8162,"166,9344","133,8033","36,7641","37,5900",19861,"325,5902",61,20912,6160,"0,2275",27072,"342,8197","100,9836","443,8033","0,2269","0,0517",1647,15070,5842,25,"27,0000","247,0492","95,7705","0,4098",7989952,"0,8449"
18:11:30,"0,5268","0,3981",8067,6097,"164,6327","124,4286","27,8807","37,3762",15314,"312,5306",49,16155,5007,"0,2366",21162,"329,6939","102,1837","431,8776","0,2359","0,0471",1300,11756,4399,11,"26,5306","239,9184","89,7755","0,2245",8005266,"0,8465"
18:12:00,"0,5051","0,4179",10518,8701,"159,3636","131,8333","30,2418","33,9146",20822,"315,4848",66,21906,6136,"0,2188",28042,"331,9091","92,9697","424,8788","0,2185","0,0537",1805,15940,5966,32,"27,3485","241,5152","90,3939","0,4848",8026088,"0,8487"
