id,name
76775,MANDAGUARI
76791,MANDIRITUBA
76813,MANOEL RIBAS
76830,MARECHAL CÂNDIDO RONDON
76856,MARIA HELENA
76872,MARIALVA
76899,MARILUZ
76910,MARINGÁ
76937,MARIÓPOLIS
76953,MARMELEIRO
76970,MARUMBI
76996,MATELÂNDIA
77011,MEDIANEIRA
77038,MIRADOR
77054,MIRASELVA
77070,MOREIRA SALES
77097,MORRETES
77119,MUNHOZ DE MELO
77135,NOSSA SENHORA DAS GRAÇAS
77151,NOVA ALIANÇA DO IVAÍ
77178,NOVA AMÉRICA DA COLINA
77194,NOVA CANTU
77216,NOVA ESPERANÇA
77232,NOVA FÁTIMA
77259,NOVA LONDRINA
77275,ORTIGUEIRA
77291,OURIZONA
77313,PAIÇANDU
77330,PALMAS
77356,PALMEIRA
77372,PALMITAL
77399,PALOTINA
77410,PARAÍSO DO NORTE
77437,PARANACITY
77453,PARANAGUÁ
77470,PARANAPOEMA
77496,PARANAVAÍ
77518,PATO BRANCO
77534,PAULA FREITAS
77550,PAULO FRONTIN
77577,PEABIRU
77593,PÉROLA D'OESTE
77615,PIÊN
77631,PINHALÃO
77658,PINHÃO
77674,PIRAÍ DO SUL
77690,PIRAQUARA
77712,PITANGA
77739,PLANALTINA DO PARANÁ
77755,PLANALTO
77771,PONTA GROSSA
77798,PORECATU
77810,PORTO AMAZONAS
77836,PORTO RICO
77852,PORTO VITÓRIA
77879,PRESIDENTE CASTELO BRANCO
77895,PRIMEIRO DE MAIO
77917,PRUDENTÓPOLIS
77933,QUATIGUÁ
77950,QUATRO BARRAS
77976,QUERÊNCIA DO NORTE
77992,QUINTA DO SOL
78018,QUITANDINHA
78034,RANCHO ALEGRE
78050,REALEZA
78077,REBOUÇAS
78093,RENASCENÇA
78115,RESERVA
78131,RIBEIRÃO CLARO
78158,RIBEIRÃO DO PINHAL
78174,RIO AZUL
78190,RIO BOM
78212,RIO BRANCO DO SUL
78239,RIO NEGRO
78255,ROLÂNDIA
78271,RONCADOR
78298,RONDON
78310,SABÁUDIA
78336,SALGADO FILHO
78352,SALTO DO ITARARÉ
78379,SALTO DO LONTRA
78395,SANTA AMÉLIA
