id,name
82996,ROMELÂNDIA
83011,SALETE
83038,SALTO VELOSO
83054,SANTA CECÍLIA
83070,SANTA ROSA DE LIMA
83097,SANTO AMARO DA IMPERATRIZ
83119,SÃO BENTO DO SUL
83135,SÃO BONIFÁCIO
83151,SÃO CARLOS
83178,SÃO DOMINGOS
83194,SÃO FRANCISCO DO SUL
83216,SÃO JOÃO BATISTA
83232,SÃO JOÃO DO SUL
83259,SÃO JOAQUIM
83275,SÃO JOSÉ
83291,SÃO JOSÉ DO CEDRO
83313,SÃO JOSÉ DO CERRITO
83330,SÃO LOURENÇO DO OESTE
83356,SÃO LUDGERO
83372,SÃO MARTINHO
83399,SÃO MIGUEL DO OESTE
83410,SAUDADES
83437,SCHROEDER
83453,SEARA
83470,SIDERÓPOLIS
83496,SOMBRIO
83518,TAIÓ
83534,TANGARÁ
83550,TIJUCAS
83577,TIMBÓ
83593,TRÊS BARRAS
83615,TREZE DE MAIO
83631,TREZE TÍLIAS
83658,TROMBUDO CENTRAL
83674,TUBARÃO
83682,TUNÁPOLIS
83690,TURVO
83712,URUBICI
83739,URUSSANGA
83755,VARGEÃO
83771,VIDAL RAMOS
83798,VIDEIRA
83810,WITMARSUM
83836,XANXERÊ
83852,XAVANTINA
83879,XAXIM
83895,BOM JARDIM DA SERRA
83909,BALNEÁRIO RINCÃO
83917,MARACAJÁ
83925,PESCARIA BRAVA
83933,TIMBÉ DO SUL
83950,CORREIA PINTO
83976,OTACÍLIO COSTA
