id,name
12424,LAGOA DO PIAUÍ
12432,LAGOINHA DO PIAUÍ
12440,MADEIRO
12459,MORRO DO CHAPÉU DO PIAUÍ
12467,MASSAPÊ DO PIAUÍ
12475,MURICI DOS PORTELAS
12483,OLHO D'ÁGUA DO PIAUÍ
12491,PEDRO LAURENTINO
12505,SÃO FRANCISCO DE ASSIS DO PIAUÍ
12513,SUSSUAPARA
12521,TANQUE DO PIAUÍ
12530,TAMBORIL DO PIAUÍ
12548,VILA NOVA DO PIAUÍ
12556,VERA MENDES
12564,WALL FERRAZ
12572,CAJUEIRO DA PRAIA
12580,CURRALINHOS
12599,PORTO ALEGRE DO PIAUÍ
12602,RIBEIRA DO PIAUÍ
12610,SÃO GONÇALO DO GURGUÉIA
12629,SÃO LUIS DO PIAUÍ
12637,FLORESTA DO PIAUÍ
12653,SANTO ANTÔNIO DOS MILAGRES
12661,SÃO MIGUEL DA BAIXA GRANDE
12670,CARAÚBAS DO PIAUÍ
12688,CAXINGÓ
12696,COCAL DOS ALVES
12700,SÃO MIGUEL DO FIDALGO
12718,PAU D'ARCO DO PIAUÍ
12726,NAZÁRIA
12734,AROEIRAS DO ITAIM
