id,name
96172,TAQUARAL DE GOIÁS
96237,TRÊS RANCHOS
96253,TRINDADE
96318,TURVÂNIA
96334,URUAÇU
96350,URUANA
96377,URUTAÍ
96393,VARJÃO
96415,VIANÓPOLIS
96458,ACREÚNA
96474,MINAÇU
96512,MUNDO NOVO
96539,NOVA CRIXÁS
96555,NOVA GLÓRIA
96571,VICENTINÓPOLIS
96610,AMERICANO DO BRASIL
96695,ARAGUAPAZ
96717,ARENÓPOLIS
96733,CACHOEIRA DOURADA
96750,DOVERLÂNDIA
96776,SANTO ANTÔNIO DO DESCOBERTO
96814,INDIARA
96873,CAMPINAÇU
96890,SANTA ISABEL
96911,ADELÂNDIA
96938,ÁGUA FRIA DE GOIÁS
